1129.886719,1066.729248,7.489995,1032.374756
1134.716675,1137.726685,1083.826660,
1139.634155,1143.606689,1082.934204,
1141.541626,1146.529175,1090.616699,
2.747498,6.964995,1103.601685,
12.214992,12.599991,1113.839233,
6.684995,1142.941650,1125.074219,
9.047493,1124.951660,1114.241699,
1145.006714,1134.471680,1109.866699,
1127.944214,1140.211670,1110.339233,
1141.629150,1139.546631,1094.729248,1032.374756
6.772495,5.984996,1089.356689,
3.762497,0.630000,1083.109253,
2.344998,1145.549194,1080.046753,
1128.521729,1144.744141,1074.306763,
1144.236694,1141.506714,1077.036743,
1137.814209,1141.804199,1077.666748,
22.189983,23.152483,1097.406738,
4.812497,1132.406738,1128.801636,
1119.806641,1135.119141,1137.761719,
1133.351685,1130.919189,1136.589233,1032.374756
1140.071655,1129.519165,1129.571655,
1139.686646,1135.469116,1130.026733,
1130.726685,1134.681641,1119.824219,
7.297495,1.189999,1117.601685,
1142.871704,11.392491,1120.069214,
1129.729126,18.759987,1111.704224,
1119.859131,1145.951660,1096.479248,
1142.346680,20.492485,1097.179199,
1130.044189,1143.799194,1112.089233,
3.342498,1108.099243,1102.394165,1032.374756
5.074996,26.267481,1127.401733,
1129.694214,1131.899170,1121.364136,
7.157495,1134.209229,1138.461670,
1124.304199,8.994993,1143.781616,
1129.431641,1097.564209,1127.646729,
1131.234131,19.179987,1142.854126,
1142.871704,1146.704224,1143.081665,
1140.089233,17.587488,1140.841675,
1136.186646,1141.314209,6.072495,
1145.339111,9.764993,16.397488,1032.374756
1138.636719,1144.131714,22.679983,
1137.306641,1126.369141,23.257483,
1121.486694,7.892494,20.089985,
1135.224121,1136.466675,6.877495,
4.024997,1144.849121,2.712498,
16.064989,1146.844116,3.709997,
1141.961670,6.474995,1141.436646,
6.387496,1139.126709,1137.954224,
6.842495,1140.194214,1125.669189,
0.822499,5.022496,1133.229126,1032.374756
1140.176636,1140.526733,1135.696655,
1144.621704,1.557499,11.619991,
0.804999,1.312499,12.459991,
20.649984,0.997499,22.294983,
1143.291626,1135.504150,12.057491,
1138.496704,1135.854126,24.464983,
1131.986694,1141.786621,13.544991,
1134.926636,1144.324219,13.579990,
1134.104126,1146.494141,1138.479126,
7.297495,1129.414185,1128.889160,1032.374756
1135.714233,1134.139160,1122.379150,
1135.049194,16.764988,3.079998,
1146.021729,1130.324219,1144.306641,
1144.761719,1132.179199,1144.341675,
1136.151733,1.452499,1.102499,
1142.679199,2.134999,10.412493,
1141.139160,2.432498,15.977489,
1139.564209,1.697499,21.279985,
19.162487,8.767493,33.389977,
4.147497,7.402494,25.287481,1032.374756
1142.521729,1134.576660,13.667490,
1136.186646,25.584982,18.042486,
1141.209229,1137.096680,1144.061646,
1144.901611,13.072491,1144.219116,
1133.561646,1144.516724,1133.491699,
5.477496,1109.621704,1115.799194,
1137.114136,9.134994,1097.966675,
19.039986,11.917491,1084.001709,
1141.909180,14.612490,1075.776733,
14.472489,1145.006714,1091.351685,1032.374756
2.222498,1136.956665,1099.909180,
6.212495,1135.994141,1117.899170,
4.007497,1132.581665,1116.639160,
8.784993,1142.329224,1133.509155,
8.189994,7.017495,1137.971680,
1145.444214,1145.969116,1131.234131,
1141.384155,1146.336670,1138.076660,
4.042497,1134.716675,1136.361694,
10.587492,1129.746704,1141.279175,
4.812497,1134.244141,1125.529175,1032.374756
4.479997,3.342498,1118.354248,
1088.429199,22.032484,1096.479248,
1127.856689,1141.944214,1145.951660,
1144.901611,1125.424194,0.280000,
1143.046631,1138.514160,12.127491,
11.847491,1128.329224,15.102489,
16.327488,1142.084229,18.602486,
3.464998,1146.616699,9.624993,
4.847497,0.455000,12.844991,
1132.529175,11.392491,5.844996,1032.374756
1127.524170,1134.261719,6.929995,
1131.129150,5.897496,3.079998,
5.967495,1139.861694,1130.359131,
8.924994,1142.679199,1121.346680,
3.079998,12.879991,1131.094238,
9.484993,1137.306641,1125.424194,
1143.816650,1133.141724,1128.031738,
1131.216675,1134.909180,35.594975,
1137.884155,1131.269165,13.054991,
15.837488,7.577495,34.824974,1032.374756
12.197491,10.184993,12.004992,
1140.771729,1146.651611,12.739991,
1128.854126,1123.079224,1129.554199,
1139.161621,14.717489,1138.479126,
40.879971,1114.714233,1110.619141,
21.577484,2.799998,1088.831665,
1145.934204,22.679983,1091.684204,
1138.829224,1135.679199,1115.361694,
1094.011719,1127.419189,18.269987,
1133.771729,1132.949219,32.549976,1032.374756
5.284996,36.924973,35.997475,
17.237488,1135.749146,27.229980,
1137.744141,1146.354126,7.594995,
6.142496,26.739981,5.372496,
33.599976,1143.291626,1124.811646,
6.002496,9.379993,1132.651733,
1124.094238,1118.949219,18.497486,
1143.256714,1145.846680,41.964970,
25.812481,19.879986,42.157471,
1116.324219,1143.256714,18.969986,1032.374756
1116.376709,23.502483,1130.009155,
36.049973,1143.326660,1145.724121,
52.412460,1115.449219,1122.904175,
27.772480,1140.211670,1138.951660,
1086.731689,1137.551636,1142.241699,
1119.649170,1141.681641,19.354986,
1135.224121,20.527485,6.527495,
1146.774170,1143.291626,0.297500,
1136.186646,1132.896729,1142.539185,
1137.394165,20.667484,1139.161621,1032.374756
51.449963,1119.789185,1126.246704,
1141.926636,1134.086670,1123.831665,
1092.909180,15.242489,1141.594116,
1139.074219,1136.729126,12.757491,
1137.551636,8.784993,1145.881714,
28.664980,3.272498,8.557494,
14.769989,15.644989,3.342498,
1143.886719,3.079998,13.614990,
1130.201660,14.279989,1127.139160,
30.572477,1134.069214,1122.449219,1032.374756
1142.626709,1127.279175,1103.304199,
1118.984131,20.597485,1125.056641,
1139.791626,1125.476685,1143.221680,
1132.389160,1145.234131,3.394998,
12.144991,21.419985,7.489995,
21.892485,7.542494,6.789995,
26.459980,1127.804199,1116.306641,
10.412493,23.589983,1116.814209,
54.302460,1131.076660,1105.859253,
16.047489,1116.551636,1066.256714,1032.374756
1130.166626,1142.119141,1075.304199,
1089.619263,1141.804199,1079.906738,
13.544991,1140.299194,1103.321655,
8.889994,24.289982,1090.336670,
47.967464,1129.571655,1100.451660,
1124.864136,20.212486,1090.091675,
15.032489,0.839999,1083.004272,
36.224976,1135.976685,1080.834229,
13.579990,1124.024170,1063.124268,
24.534983,1117.829224,1058.189209,1032.374756
21.804985,1126.684204,1056.474243,
1126.159180,1125.739136,1036.296753,
1142.154175,11.322492,1072.049194,
12.879991,1108.904175,1050.489258,
1137.166626,1.294999,1080.309204,
37.082474,1132.634155,1084.946655,
14.647490,8.154994,1096.724243,
20.842485,8.802494,1102.971680,
4.829997,1135.994141,1109.359253,
1.697499,8.452494,3.919997,1032.374756
1132.144165,1134.436646,1133.351685,
1146.441650,1142.241699,1129.519165,
8.522493,5.074996,1136.151733,
1132.511719,1138.986694,1101.694214,
6.177495,1.784999,1113.576660,
1093.679199,1146.721680,1139.266724,
5.389996,1085.996704,19.092485,
1134.629150,1134.839233,19.564985,
1143.711670,36.784973,26.477480,
10.902493,1116.901733,1144.849121,1032.374756
1102.604248,17.324987,2.817498,
5.704996,1137.166626,1132.949219,
45.167469,1119.859131,1132.301636,
1145.636719,1126.526733,1127.786743,
1092.086670,1141.979126,14.244989,
14.489989,1.382499,61.599957,
3.622497,1090.039185,1130.324219,
1122.904175,5.354996,1120.996704,
59.744957,1136.344116,1146.861694,
1086.784180,17.079988,1124.129150,1032.374756
1091.264160,7.314995,39.829971,
6.247496,26.389980,39.637470,
27.457479,1103.041748,7.629994,
1116.936646,17.517487,1130.534180,
24.009983,6.334995,1131.409180,
1135.294189,1140.439209,1115.011719,
7.559995,1134.804199,6.002496,
21.437485,1.469999,37.747471,
6.702495,1143.554199,13.789990,
18.969986,1123.499146,1112.596680,1032.374756
1050.961792,24.062483,1122.956665,
37.467472,1111.179199,1129.326660,
31.919977,1139.039185,1106.856689,
1103.426758,15.067489,16.467487,
27.562481,3.499997,39.462471,
30.117477,1123.516724,1139.669189,
1093.259155,27.912479,1095.779175,
17.272488,9.204993,1130.236694,
1118.161743,1134.594238,1092.331665,
1134.349121,10.289992,4.514997,1004.246643
26.914980,20.562485,4.287497,
1136.799194,1092.734253,1076.021729,
1100.959229,50.277462,1102.674194,
62.579956,1093.644165,1073.099243,
17.307487,1114.294189,1048.791748,
1135.381714,4.952497,1110.654175,
49.559963,1111.074219,1092.051758,
82.074944,1118.196655,1072.924194,
1128.486694,1118.126709,1046.026733,
1091.456665,1135.994141,1048.126709,1004.246643
2.607498,1141.471680,1063.684204,
44.467468,1113.121704,1020.161743,
14.192490,1115.886719,1002.189270,
19.774986,1108.361694,1013.599243,
1139.249146,1098.456665,1040.216797,
11.794991,1125.231689,1071.716675,
1141.874146,1124.829224,1078.944214,
12.914990,1125.371704,1103.654175,
9.379993,28.524979,1131.409180,
1132.424194,10.324992,1130.726685,1004.246643
1144.359131,13.509990,9.502493,
1123.009155,16.764988,3.674997,
15.697489,1104.371704,1136.571655,
1140.386719,0.804999,1118.844238,
30.624977,2.677498,1119.649170,
21.227484,1117.934204,1095.884155,
1131.059204,1116.219238,1108.886719,
1017.484253,8.889994,1124.041626,
1134.209229,1115.939209,28.857479,
1145.216675,21.052485,30.047478,1004.246643
31.954977,1144.551636,12.897491,
1140.421631,3.499997,1132.459229,
40.932472,17.062489,1142.976685,
41.159969,1124.479126,1102.499146,
1084.649170,1138.514160,1140.911621,
1086.259155,9.939993,33.687477,
1139.844116,3.587497,32.672478,
1141.716675,1137.884155,7.559995,
1131.059204,13.002491,4.619997,
6.177495,15.294989,5.109996,1004.246643
50.819962,1126.509155,1140.019165,
1110.671753,14.087490,1135.154175,
1079.994263,1114.749146,22.627483,
1114.854248,1116.761719,55.562458,
