-10.167493,14.332490,-21.997484,859.654907
-9.712493,-2.099998,-21.069984,
-12.337491,-11.112492,-19.844986,
-10.202493,1.837499,-31.604977,
-14.997489,13.964990,-36.662472,
0.962499,-4.759996,-28.769979,
-2.134999,-0.769999,-17.972486,
-4.392497,-5.634996,-5.442496,
1.259999,-2.694998,2.064998,
1.329999,0.140000,9.572493,
4.619997,-5.372496,4.829997,916.461914
9.624993,-7.542494,1.049999,
-0.560000,-1.154999,0.665000,
-0.437500,-6.194995,-1.697499,
-1.732499,-6.404995,-2.589998,
-1.644999,-3.674997,-1.767499,
2.589998,-3.534997,-3.114998,
-2.432498,-7.857494,-0.210000,
0.070000,-2.029999,-0.420000,
-2.572498,-3.604997,0.560000,
-2.362498,-2.834998,2.624998,915.414429
-1.434999,-1.872499,2.204998,
-3.219998,-6.124996,3.797497,
-23.484983,-12.827491,-0.717499,
-25.829981,-49.192463,-47.984966,
16.012489,-15.574988,-27.404980,
-8.207494,-6.894995,7.699995,
3.902497,1.242499,4.864996,
14.594990,15.907489,18.217487,
1.819999,39.707470,24.079983,
14.944989,26.704981,32.427475,916.571472
-2.642498,-80.342445,-3.674997,
-35.402473,20.404985,-12.477491,
26.984980,13.754990,-11.759992,
26.669981,-41.282471,-21.384985,
-25.637482,16.957487,-3.202498,
-5.652496,-19.739986,29.784979,
22.452484,-4.269997,56.612457,
8.259994,3.797497,54.687462,
-69.474953,45.307468,34.509975,
24.027483,18.147488,-40.232471,914.962524
17.569986,13.964990,-57.662457,
51.537464,-57.627457,-42.139969,
-104.772423,29.189980,-47.844967,
15.889989,-5.162496,21.874985,
-28.489979,84.979935,18.304987,
21.087484,-43.487469,51.117462,
44.257469,-62.439953,3.937497,
20.124985,-6.999995,-2.642498,
39.444973,-49.244965,-6.579995,
-12.144991,27.632481,4.952497,913.511169
-58.362457,26.109982,19.722486,
-39.409973,21.927485,21.997484,
28.139980,14.332490,0.350000,
-46.007465,-16.484987,-43.854969,
67.357452,-33.529976,-59.884956,
34.999973,10.447493,-49.612465,
71.872444,-69.947449,-26.372480,
-157.254883,26.984980,-15.592488,
-52.429962,19.354986,34.719975,
-18.269987,24.079983,42.979969,907.480286
13.019991,-0.752499,104.982422,
46.829967,-31.604977,23.239983,
12.057491,49.087463,-17.237488,
31.954977,11.252492,-8.329994,
-95.777428,-42.664970,-25.269981,
-17.779987,22.049984,33.582474,
-2.677498,11.024992,30.659977,
-5.197496,-54.617462,15.364989,
93.519936,8.557494,-31.779978,
40.967472,48.684963,-34.107475,907.877319
-28.104980,56.034958,-26.687481,
4.287497,-1.872499,-52.447460,
10.744992,29.312479,-8.767493,
103.249924,-24.762482,-20.842485,
-21.647484,-114.187416,-51.467464,
-5.004996,41.912468,-77.052444,
12.967490,77.472443,-58.309959,
-4.952497,-30.957478,-20.422485,
-64.609955,-89.739937,-89.722435,
7.209995,21.927485,-68.214951,902.661865
